"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","WKGPOP","TOT","PC_POP","A","1971",62.43795,
"ESP","WKGPOP","TOT","PC_POP","A","1972",62.35837,
"ESP","WKGPOP","TOT","PC_POP","A","1973",62.29836,
"ESP","WKGPOP","TOT","PC_POP","A","1974",62.20123,
"ESP","WKGPOP","TOT","PC_POP","A","1975",62.10397,
"ESP","WKGPOP","TOT","PC_POP","A","1976",62.06535,
"ESP","WKGPOP","TOT","PC_POP","A","1977",62.10899,
"ESP","WKGPOP","TOT","PC_POP","A","1978",62.25768,
"ESP","WKGPOP","TOT","PC_POP","A","1979",62.51722,
"ESP","WKGPOP","TOT","PC_POP","A","1980",62.86111,
"ESP","WKGPOP","TOT","PC_POP","A","1981",63.20139,
"ESP","WKGPOP","TOT","PC_POP","A","1982",63.58603,
"ESP","WKGPOP","TOT","PC_POP","A","1983",63.98947,
"ESP","WKGPOP","TOT","PC_POP","A","1984",64.37121,
"ESP","WKGPOP","TOT","PC_POP","A","1985",64.73889,
"ESP","WKGPOP","TOT","PC_POP","A","1986",65.09743,
"ESP","WKGPOP","TOT","PC_POP","A","1987",65.41489,
"ESP","WKGPOP","TOT","PC_POP","A","1988",65.75557,
"ESP","WKGPOP","TOT","PC_POP","A","1989",66.13178,
"ESP","WKGPOP","TOT","PC_POP","A","1990",66.54,
"ESP","WKGPOP","TOT","PC_POP","A","1991",66.96563,
"ESP","WKGPOP","TOT","PC_POP","A","1992",67.35865,
"ESP","WKGPOP","TOT","PC_POP","A","1993",67.70444,
"ESP","WKGPOP","TOT","PC_POP","A","1994",68.01254,
"ESP","WKGPOP","TOT","PC_POP","A","1995",68.26644,
"ESP","WKGPOP","TOT","PC_POP","A","1996",68.45874,
"ESP","WKGPOP","TOT","PC_POP","A","1997",68.58837,
"ESP","WKGPOP","TOT","PC_POP","A","1998",68.64228,
"ESP","WKGPOP","TOT","PC_POP","A","1999",68.67773,
"ESP","WKGPOP","TOT","PC_POP","A","2000",68.64739,
"ESP","WKGPOP","TOT","PC_POP","A","2001",68.52306,
"ESP","WKGPOP","TOT","PC_POP","A","2002",68.56374,
"ESP","WKGPOP","TOT","PC_POP","A","2003",68.64749,
"ESP","WKGPOP","TOT","PC_POP","A","2004",68.83409,
"ESP","WKGPOP","TOT","PC_POP","A","2005",68.98393,
"ESP","WKGPOP","TOT","PC_POP","A","2006",68.87526,
"ESP","WKGPOP","TOT","PC_POP","A","2007",68.94604,
"ESP","WKGPOP","TOT","PC_POP","A","2008",68.8251,
"ESP","WKGPOP","TOT","PC_POP","A","2009",68.4895,
"ESP","WKGPOP","TOT","PC_POP","A","2010",68.09223,
"ESP","WKGPOP","TOT","PC_POP","A","2011",67.70773,
"ESP","WKGPOP","TOT","PC_POP","A","2012",67.36571,
"ESP","WKGPOP","TOT","PC_POP","A","2013",66.91338,
"ESP","WKGPOP","TOT","PC_POP","A","2014",66.51124,
"SWE","WKGPOP","TOT","PC_POP","A","1970",65.48649,
"SWE","WKGPOP","TOT","PC_POP","A","1971",65.28144,
"SWE","WKGPOP","TOT","PC_POP","A","1972",65.01284,
"SWE","WKGPOP","TOT","PC_POP","A","1973",64.73273,
"SWE","WKGPOP","TOT","PC_POP","A","1974",64.4509,
"SWE","WKGPOP","TOT","PC_POP","A","1975",64.19633,
"SWE","WKGPOP","TOT","PC_POP","A","1976",64.01833,
"SWE","WKGPOP","TOT","PC_POP","A","1977",63.90549,
"SWE","WKGPOP","TOT","PC_POP","A","1978",63.87419,
"SWE","WKGPOP","TOT","PC_POP","A","1979",63.9595,
"SWE","WKGPOP","TOT","PC_POP","A","1980",64.11654,
"SWE","WKGPOP","TOT","PC_POP","A","1981",64.29809,
"SWE","WKGPOP","TOT","PC_POP","A","1982",64.47498,
"SWE","WKGPOP","TOT","PC_POP","A","1983",64.6098,
"SWE","WKGPOP","TOT","PC_POP","A","1984",64.6758,
"SWE","WKGPOP","TOT","PC_POP","A","1985",64.60125,
"SWE","WKGPOP","TOT","PC_POP","A","1986",64.47392,
"SWE","WKGPOP","TOT","PC_POP","A","1987",64.42801,
"SWE","WKGPOP","TOT","PC_POP","A","1988",64.4032,
"SWE","WKGPOP","TOT","PC_POP","A","1989",64.37045,
"SWE","WKGPOP","TOT","PC_POP","A","1990",64.28326,
"SWE","WKGPOP","TOT","PC_POP","A","1991",64.12319,
"SWE","WKGPOP","TOT","PC_POP","A","1992",63.95167,
"SWE","WKGPOP","TOT","PC_POP","A","1993",63.80051,
"SWE","WKGPOP","TOT","PC_POP","A","1994",63.70227,
"SWE","WKGPOP","TOT","PC_POP","A","1995",63.68232,
"SWE","WKGPOP","TOT","PC_POP","A","1996",63.7291,
"SWE","WKGPOP","TOT","PC_POP","A","1997",63.81694,
"SWE","WKGPOP","TOT","PC_POP","A","1998",63.94211,
"SWE","WKGPOP","TOT","PC_POP","A","1999",64.10889,
"SWE","WKGPOP","TOT","PC_POP","A","2000",64.30417,
"SWE","WKGPOP","TOT","PC_POP","A","2001",64.51183,
"SWE","WKGPOP","TOT","PC_POP","A","2002",64.71656,
"SWE","WKGPOP","TOT","PC_POP","A","2003",64.91512,
"SWE","WKGPOP","TOT","PC_POP","A","2004",65.09624,
"SWE","WKGPOP","TOT","PC_POP","A","2005",65.31356,
"SWE","WKGPOP","TOT","PC_POP","A","2006",65.54607,
"SWE","WKGPOP","TOT","PC_POP","A","2007",65.66947,
"SWE","WKGPOP","TOT","PC_POP","A","2008",65.6297,
"SWE","WKGPOP","TOT","PC_POP","A","2009",65.43693,
"SWE","WKGPOP","TOT","PC_POP","A","2010",65.11868,
"SWE","WKGPOP","TOT","PC_POP","A","2011",64.69999,
"SWE","WKGPOP","TOT","PC_POP","A","2012",64.23564,
"SWE","WKGPOP","TOT","PC_POP","A","2013",63.64866,"B"
"GBR","WKGPOP","TOT","PC_POP","A","1970",62.87029,
"GBR","WKGPOP","TOT","PC_POP","A","1971",62.66807,
"GBR","WKGPOP","TOT","PC_POP","A","1972",62.51671,
"GBR","WKGPOP","TOT","PC_POP","A","1973",62.44775,
"GBR","WKGPOP","TOT","PC_POP","A","1974",62.4671,
"GBR","WKGPOP","TOT","PC_POP","A","1975",62.58137,
"GBR","WKGPOP","TOT","PC_POP","A","1976",62.83087,
"GBR","WKGPOP","TOT","PC_POP","A","1977",63.14469,
"GBR","WKGPOP","TOT","PC_POP","A","1978",63.4412,
"GBR","WKGPOP","TOT","PC_POP","A","1979",63.75356,
"GBR","WKGPOP","TOT","PC_POP","A","1980",64.04935,
"GBR","WKGPOP","TOT","PC_POP","A","1981",64.37177,
"GBR","WKGPOP","TOT","PC_POP","A","1982",64.77057,
"GBR","WKGPOP","TOT","PC_POP","A","1983",65.23368,
"GBR","WKGPOP","TOT","PC_POP","A","1984",65.65442,
"GBR","WKGPOP","TOT","PC_POP","A","1985",65.60632,
"GBR","WKGPOP","TOT","PC_POP","A","1986",65.62346,
"GBR","WKGPOP","TOT","PC_POP","A","1987",65.60101,
"GBR","WKGPOP","TOT","PC_POP","A","1988",65.53166,
"GBR","WKGPOP","TOT","PC_POP","A","1989",65.38825,
"GBR","WKGPOP","TOT","PC_POP","A","1990",65.26722,
"GBR","WKGPOP","TOT","PC_POP","A","1991",65.06033,
"GBR","WKGPOP","TOT","PC_POP","A","1992",64.83807,
"GBR","WKGPOP","TOT","PC_POP","A","1993",64.68794,
"GBR","WKGPOP","TOT","PC_POP","A","1994",64.66248,
"GBR","WKGPOP","TOT","PC_POP","A","1995",64.6928,
"GBR","WKGPOP","TOT","PC_POP","A","1996",64.74623,
"GBR","WKGPOP","TOT","PC_POP","A","1997",64.78204,
"GBR","WKGPOP","TOT","PC_POP","A","1998",64.83968,
"GBR","WKGPOP","TOT","PC_POP","A","1999",64.9632,
"GBR","WKGPOP","TOT","PC_POP","A","2000",65.16999,
"GBR","WKGPOP","TOT","PC_POP","A","2001",65.35619,"B"
"GBR","WKGPOP","TOT","PC_POP","A","2002",65.80415,
"GBR","WKGPOP","TOT","PC_POP","A","2003",65.92709,
"GBR","WKGPOP","TOT","PC_POP","A","2004",66.05256,
"GBR","WKGPOP","TOT","PC_POP","A","2005",66.25854,
"GBR","WKGPOP","TOT","PC_POP","A","2006",66.49577,
"GBR","WKGPOP","TOT","PC_POP","A","2007",66.6543,
"GBR","WKGPOP","TOT","PC_POP","A","2008",66.05093,
"GBR","WKGPOP","TOT","PC_POP","A","2009",66.4015,
"GBR","WKGPOP","TOT","PC_POP","A","2010",66.26386,
"GBR","WKGPOP","TOT","PC_POP","A","2011",66.15148,
"GBR","WKGPOP","TOT","PC_POP","A","2012",65.68669,
"GBR","WKGPOP","TOT","PC_POP","A","2013",65.26515,
"GBR","WKGPOP","TOT","PC_POP","A","2014",64.9231,"B"
"EST","WKGPOP","TOT","PC_POP","A","1970",66.16983,
"EST","WKGPOP","TOT","PC_POP","A","1971",66.08466,
"EST","WKGPOP","TOT","PC_POP","A","1972",65.93667,
"EST","WKGPOP","TOT","PC_POP","A","1973",65.89654,
"EST","WKGPOP","TOT","PC_POP","A","1974",65.89518,
"EST","WKGPOP","TOT","PC_POP","A","1975",65.89207,
"EST","WKGPOP","TOT","PC_POP","A","1976",65.91205,
"EST","WKGPOP","TOT","PC_POP","A","1977",65.91454,
"EST","WKGPOP","TOT","PC_POP","A","1978",65.90816,
"EST","WKGPOP","TOT","PC_POP","A","1979",65.88063,
"EST","WKGPOP","TOT","PC_POP","A","1980",65.85128,
"EST","WKGPOP","TOT","PC_POP","A","1981",65.91836,
"EST","WKGPOP","TOT","PC_POP","A","1982",66.05157,
"EST","WKGPOP","TOT","PC_POP","A","1983",66.12032,
"EST","WKGPOP","TOT","PC_POP","A","1984",66.19488,
"EST","WKGPOP","TOT","PC_POP","A","1985",66.35581,
"EST","WKGPOP","TOT","PC_POP","A","1986",66.45355,
"EST","WKGPOP","TOT","PC_POP","A","1987",66.45108,
"EST","WKGPOP","TOT","PC_POP","A","1988",66.3694,
"EST","WKGPOP","TOT","PC_POP","A","1989",66.22168,
"EST","WKGPOP","TOT","PC_POP","A","1990",66.11039,
"EST","WKGPOP","TOT","PC_POP","A","1991",66.05005,
"EST","WKGPOP","TOT","PC_POP","A","1992",65.96299,
"EST","WKGPOP","TOT","PC_POP","A","1993",65.86609,
"EST","WKGPOP","TOT","PC_POP","A","1994",65.81077,
"EST","WKGPOP","TOT","PC_POP","A","1995",65.78159,
"EST","WKGPOP","TOT","PC_POP","A","1996",65.81117,
"EST","WKGPOP","TOT","PC_POP","A","1997",65.91161,
"EST","WKGPOP","TOT","PC_POP","A","1998",66.17853,
"EST","WKGPOP","TOT","PC_POP","A","1999",66.79678,
"EST","WKGPOP","TOT","PC_POP","A","2000",67.37617,
"EST","WKGPOP","TOT","PC_POP","A","2001",67.56284,
"EST","WKGPOP","TOT","PC_POP","A","2002",67.71052,
"EST","WKGPOP","TOT","PC_POP","A","2003",67.86616,
"EST","WKGPOP","TOT","PC_POP","A","2004",68.00742,
"EST","WKGPOP","TOT","PC_POP","A","2005",68.07478,
"EST","WKGPOP","TOT","PC_POP","A","2006",67.96504,
"EST","WKGPOP","TOT","PC_POP","A","2007",67.77605,
"EST","WKGPOP","TOT","PC_POP","A","2008",67.66972,
"EST","WKGPOP","TOT","PC_POP","A","2009",67.5324,
"EST","WKGPOP","TOT","PC_POP","A","2010",67.32233,
"EST","WKGPOP","TOT","PC_POP","A","2011",66.99095,
"EST","WKGPOP","TOT","PC_POP","A","2012",66.54212,
"EST","WKGPOP","TOT","PC_POP","A","2013",66.05903,
"EST","WKGPOP","TOT","PC_POP","A","2014",65.81513,
"SVN","WKGPOP","TOT","PC_POP","A","1971",65.91011,
"SVN","WKGPOP","TOT","PC_POP","A","1972",65.94192,
"SVN","WKGPOP","TOT","PC_POP","A","1973",65.88271,
"SVN","WKGPOP","TOT","PC_POP","A","1974",65.73917,
"SVN","WKGPOP","TOT","PC_POP","A","1975",65.57915,
"SVN","WKGPOP","TOT","PC_POP","A","1976",65.4582,
"SVN","WKGPOP","TOT","PC_POP","A","1977",65.35514,
"SVN","WKGPOP","TOT","PC_POP","A","1978",65.2476,
"SVN","WKGPOP","TOT","PC_POP","A","1979",65.16932,
"SVN","WKGPOP","TOT","PC_POP","A","1980",65.26968,
"SVN","WKGPOP","TOT","PC_POP","A","1981",65.97723,
"SVN","WKGPOP","TOT","PC_POP","A","1982",66.48531,
"SVN","WKGPOP","TOT","PC_POP","A","1983",66.98363,
"SVN","WKGPOP","TOT","PC_POP","A","1984",67.36171,
"SVN","WKGPOP","TOT","PC_POP","A","1985",67.55655,
"SVN","WKGPOP","TOT","PC_POP","A","1986",68.11156,
"SVN","WKGPOP","TOT","PC_POP","A","1987",68.21357,
"SVN","WKGPOP","TOT","PC_POP","A","1988",68.29586,
"SVN","WKGPOP","TOT","PC_POP","A","1989",68.37287,
"SVN","WKGPOP","TOT","PC_POP","A","1990",68.54321,
"SVN","WKGPOP","TOT","PC_POP","A","1991",68.75253,
"SVN","WKGPOP","TOT","PC_POP","A","1992",68.97604,
"SVN","WKGPOP","TOT","PC_POP","A","1993",69.11961,
"SVN","WKGPOP","TOT","PC_POP","A","1994",69.31483,
"SVN","WKGPOP","TOT","PC_POP","A","1995",69.2912,
"SVN","WKGPOP","TOT","PC_POP","A","1996",69.50414,
"SVN","WKGPOP","TOT","PC_POP","A","1997",69.72461,
"SVN","WKGPOP","TOT","PC_POP","A","1998",69.80631,
"SVN","WKGPOP","TOT","PC_POP","A","1999",69.91021,
"SVN","WKGPOP","TOT","PC_POP","A","2000",70.09615,
"SVN","WKGPOP","TOT","PC_POP","A","2001",70.13125,
"SVN","WKGPOP","TOT","PC_POP","A","2002",70.19348,
"SVN","WKGPOP","TOT","PC_POP","A","2003",70.35262,
"SVN","WKGPOP","TOT","PC_POP","A","2004",70.3615,
"SVN","WKGPOP","TOT","PC_POP","A","2005",70.2959,
"SVN","WKGPOP","TOT","PC_POP","A","2006",70.23678,
"SVN","WKGPOP","TOT","PC_POP","A","2007",70.05981,
"SVN","WKGPOP","TOT","PC_POP","A","2008",69.72875,"B"
"SVN","WKGPOP","TOT","PC_POP","A","2009",69.5266,
"SVN","WKGPOP","TOT","PC_POP","A","2010",69.3427,
"SVN","WKGPOP","TOT","PC_POP","A","2011",69.14294,
"SVN","WKGPOP","TOT","PC_POP","A","2012",68.67068,
"OECD","WKGPOP","TOT","PC_POP","A","1971",62.14247,
"OECD","WKGPOP","TOT","PC_POP","A","1972",62.3394,
"OECD","WKGPOP","TOT","PC_POP","A","1973",62.4894,
"OECD","WKGPOP","TOT","PC_POP","A","1974",62.65318,
"OECD","WKGPOP","TOT","PC_POP","A","1975",62.83575,
"OECD","WKGPOP","TOT","PC_POP","A","1976",63.03149,
"OECD","WKGPOP","TOT","PC_POP","A","1977",63.1706,
"OECD","WKGPOP","TOT","PC_POP","A","1978",63.38197,
"OECD","WKGPOP","TOT","PC_POP","A","1979",63.60469,
"OECD","WKGPOP","TOT","PC_POP","A","1980",63.88901,
"OECD","WKGPOP","TOT","PC_POP","A","1981",64.15868,
"OECD","WKGPOP","TOT","PC_POP","A","1982",64.47056,
"OECD","WKGPOP","TOT","PC_POP","A","1983",64.77829,"B"
"OECD","WKGPOP","TOT","PC_POP","A","1984",65.09123,
"OECD","WKGPOP","TOT","PC_POP","A","1985",65.28912,
"OECD","WKGPOP","TOT","PC_POP","A","1986",65.47845,"B"
"OECD","WKGPOP","TOT","PC_POP","A","1987",65.63354,
"OECD","WKGPOP","TOT","PC_POP","A","1988",65.73282,
"OECD","WKGPOP","TOT","PC_POP","A","1989",65.79041,
"OECD","WKGPOP","TOT","PC_POP","A","1990",65.91824,"B"
"OECD","WKGPOP","TOT","PC_POP","A","1991",65.97533,
"OECD","WKGPOP","TOT","PC_POP","A","1992",65.9768,"B"
"OECD","WKGPOP","TOT","PC_POP","A","1993",66.01745,
"OECD","WKGPOP","TOT","PC_POP","A","1994",66.04961,
"OECD","WKGPOP","TOT","PC_POP","A","1995",66.09084,
"OECD","WKGPOP","TOT","PC_POP","A","1996",66.14783,
"OECD","WKGPOP","TOT","PC_POP","A","1997",66.23027,
"OECD","WKGPOP","TOT","PC_POP","A","1998",66.30508,"B"
"OECD","WKGPOP","TOT","PC_POP","A","1999",66.37226,"B"
"OECD","WKGPOP","TOT","PC_POP","A","2000",66.40119,
"OECD","WKGPOP","TOT","PC_POP","A","2001",66.45371,"B"
"OECD","WKGPOP","TOT","PC_POP","A","2002",66.54902,
"OECD","WKGPOP","TOT","PC_POP","A","2003",66.65701,
"OECD","WKGPOP","TOT","PC_POP","A","2004",66.75426,
"OECD","WKGPOP","TOT","PC_POP","A","2005",66.7781,"B"
"OECD","WKGPOP","TOT","PC_POP","A","2006",66.81494,
"OECD","WKGPOP","TOT","PC_POP","A","2007",66.82141,
"OECD","WKGPOP","TOT","PC_POP","A","2008",66.75686,"B"
"OECD","WKGPOP","TOT","PC_POP","A","2009",66.70945,
"OECD","WKGPOP","TOT","PC_POP","A","2010",66.67503,"B"
"OECD","WKGPOP","TOT","PC_POP","A","2011",66.59638,
"OECD","WKGPOP","TOT","PC_POP","A","2012",66.35252,"B"
"LVA","WKGPOP","TOT","PC_POP","A","1970",66.34038,
"LVA","WKGPOP","TOT","PC_POP","A","1971",66.27391,
"LVA","WKGPOP","TOT","PC_POP","A","1972",66.12398,
"LVA","WKGPOP","TOT","PC_POP","A","1973",66.11132,
"LVA","WKGPOP","TOT","PC_POP","A","1974",66.1708,
"LVA","WKGPOP","TOT","PC_POP","A","1975",66.22159,
"LVA","WKGPOP","TOT","PC_POP","A","1976",66.30804,
"LVA","WKGPOP","TOT","PC_POP","A","1977",66.40123,
"LVA","WKGPOP","TOT","PC_POP","A","1978",66.49094,
"LVA","WKGPOP","TOT","PC_POP","A","1979",66.53652,
"LVA","WKGPOP","TOT","PC_POP","A","1980",66.57506,
"LVA","WKGPOP","TOT","PC_POP","A","1981",66.70741,
"LVA","WKGPOP","TOT","PC_POP","A","1982",66.88866,
"LVA","WKGPOP","TOT","PC_POP","A","1983",66.96938,
"LVA","WKGPOP","TOT","PC_POP","A","1984",66.99181,
"LVA","WKGPOP","TOT","PC_POP","A","1985",67.06255,
"LVA","WKGPOP","TOT","PC_POP","A","1986",67.08537,
"LVA","WKGPOP","TOT","PC_POP","A","1987",67.03304,
"LVA","WKGPOP","TOT","PC_POP","A","1988",66.90611,
"LVA","WKGPOP","TOT","PC_POP","A","1989",66.78202,
"LVA","WKGPOP","TOT","PC_POP","A","1990",66.73267,
"LVA","WKGPOP","TOT","PC_POP","A","1991",66.44422,
"LVA","WKGPOP","TOT","PC_POP","A","1992",66.0185,
"LVA","WKGPOP","TOT","PC_POP","A","1993",65.78783,
"LVA","WKGPOP","TOT","PC_POP","A","1994",65.69572,
"LVA","WKGPOP","TOT","PC_POP","A","1995",65.71526,
"LVA","WKGPOP","TOT","PC_POP","A","1996",65.82872,
"LVA","WKGPOP","TOT","PC_POP","A","1997",66.03336,
"LVA","WKGPOP","TOT","PC_POP","A","1998",66.41389,
"LVA","WKGPOP","TOT","PC_POP","A","1999",66.93018,
"LVA","WKGPOP","TOT","PC_POP","A","2000",67.36596,
"LVA","WKGPOP","TOT","PC_POP","A","2001",67.70267,
"LVA","WKGPOP","TOT","PC_POP","A","2002",67.98203,
"LVA","WKGPOP","TOT","PC_POP","A","2003",68.18333,
"LVA","WKGPOP","TOT","PC_POP","A","2004",68.32941,
"LVA","WKGPOP","TOT","PC_POP","A","2005",68.43356,
"LVA","WKGPOP","TOT","PC_POP","A","2006",68.43718,
"LVA","WKGPOP","TOT","PC_POP","A","2007",68.39606,
"LVA","WKGPOP","TOT","PC_POP","A","2008",68.24532,
"LVA","WKGPOP","TOT","PC_POP","A","2009",67.90996,
"LVA","WKGPOP","TOT","PC_POP","A","2010",67.57762,
"LVA","WKGPOP","TOT","PC_POP","A","2011",67.29172,
"LVA","WKGPOP","TOT","PC_POP","A","2012",66.97155,"B"
