"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","YNGPOP","TOT","PC_POP","A","1971",23.46256,
"BEL","YNGPOP","TOT","PC_POP","A","1972",23.24187,
"BEL","YNGPOP","TOT","PC_POP","A","1973",22.96795,
"BEL","YNGPOP","TOT","PC_POP","A","1974",22.62334,
"BEL","YNGPOP","TOT","PC_POP","A","1975",22.21435,
"BEL","YNGPOP","TOT","PC_POP","A","1976",21.7963,
"BEL","YNGPOP","TOT","PC_POP","A","1977",21.37167,
"BEL","YNGPOP","TOT","PC_POP","A","1978",20.94057,
"BEL","YNGPOP","TOT","PC_POP","A","1979",20.50096,
"BEL","YNGPOP","TOT","PC_POP","A","1980",20.10618,
"BEL","YNGPOP","TOT","PC_POP","A","1981",19.84381,
"BEL","YNGPOP","TOT","PC_POP","A","1982",19.60292,
"BEL","YNGPOP","TOT","PC_POP","A","1983",19.35234,
"BEL","YNGPOP","TOT","PC_POP","A","1984",19.07658,
"BEL","YNGPOP","TOT","PC_POP","A","1985",18.75228,
"BEL","YNGPOP","TOT","PC_POP","A","1986",18.48257,
"BEL","YNGPOP","TOT","PC_POP","A","1987",18.30474,
"BEL","YNGPOP","TOT","PC_POP","A","1988",18.19428,
"BEL","YNGPOP","TOT","PC_POP","A","1989",18.12163,
"BEL","YNGPOP","TOT","PC_POP","A","1990",18.12127,
"BEL","YNGPOP","TOT","PC_POP","A","1991",18.15451,
"BEL","YNGPOP","TOT","PC_POP","A","1992",18.17128,
"BEL","YNGPOP","TOT","PC_POP","A","1993",18.14775,
"BEL","YNGPOP","TOT","PC_POP","A","1994",18.07916,
"BEL","YNGPOP","TOT","PC_POP","A","1995",17.9733,
"BEL","YNGPOP","TOT","PC_POP","A","1996",17.86133,
"BEL","YNGPOP","TOT","PC_POP","A","1997",17.77048,
"BEL","YNGPOP","TOT","PC_POP","A","1998",17.70337,
"BEL","YNGPOP","TOT","PC_POP","A","1999",17.65053,
"BEL","YNGPOP","TOT","PC_POP","A","2000",17.607,
"BEL","YNGPOP","TOT","PC_POP","A","2001",17.54878,
"BEL","YNGPOP","TOT","PC_POP","A","2002",17.45871,
"BEL","YNGPOP","TOT","PC_POP","A","2003",17.34817,
"BEL","YNGPOP","TOT","PC_POP","A","2004",17.23563,
"BEL","YNGPOP","TOT","PC_POP","A","2005",17.1347,
"BEL","YNGPOP","TOT","PC_POP","A","2006",17.03567,
"BEL","YNGPOP","TOT","PC_POP","A","2007",16.93151,
"BEL","YNGPOP","TOT","PC_POP","A","2008",16.87832,
"BEL","YNGPOP","TOT","PC_POP","A","2009",16.89025,
"BEL","YNGPOP","TOT","PC_POP","A","2010",16.93882,
"BEL","YNGPOP","TOT","PC_POP","A","2011",16.98644,
"BEL","YNGPOP","TOT","PC_POP","A","2012",17.00183,
"BEL","YNGPOP","TOT","PC_POP","A","2013",17.01073,
"BEL","YNGPOP","TOT","PC_POP","A","2014",17.00472,
"CZE","YNGPOP","TOT","PC_POP","A","1970",21.26656,
"CZE","YNGPOP","TOT","PC_POP","A","1971",21.1536,
"CZE","YNGPOP","TOT","PC_POP","A","1972",21.08844,
"CZE","YNGPOP","TOT","PC_POP","A","1973",21.22727,
"CZE","YNGPOP","TOT","PC_POP","A","1974",21.612,
"CZE","YNGPOP","TOT","PC_POP","A","1975",22.08311,
"CZE","YNGPOP","TOT","PC_POP","A","1976",22.5216,
"CZE","YNGPOP","TOT","PC_POP","A","1977",22.89572,
"CZE","YNGPOP","TOT","PC_POP","A","1978",23.1566,
"CZE","YNGPOP","TOT","PC_POP","A","1979",23.28835,
"CZE","YNGPOP","TOT","PC_POP","A","1980",23.35201,
"CZE","YNGPOP","TOT","PC_POP","A","1981",23.4588,
"CZE","YNGPOP","TOT","PC_POP","A","1982",23.48543,
"CZE","YNGPOP","TOT","PC_POP","A","1983",23.50097,
"CZE","YNGPOP","TOT","PC_POP","A","1984",23.4721,
"CZE","YNGPOP","TOT","PC_POP","A","1985",23.38429,
"CZE","YNGPOP","TOT","PC_POP","A","1986",23.23198,
"CZE","YNGPOP","TOT","PC_POP","A","1987",22.97975,
"CZE","YNGPOP","TOT","PC_POP","A","1988",22.59042,
"CZE","YNGPOP","TOT","PC_POP","A","1989",22.04949,
"CZE","YNGPOP","TOT","PC_POP","A","1990",21.45445,
"CZE","YNGPOP","TOT","PC_POP","A","1991",20.83561,
"CZE","YNGPOP","TOT","PC_POP","A","1992",20.2756,
"CZE","YNGPOP","TOT","PC_POP","A","1993",19.717,
"CZE","YNGPOP","TOT","PC_POP","A","1994",19.14639,
"CZE","YNGPOP","TOT","PC_POP","A","1995",18.59578,
"CZE","YNGPOP","TOT","PC_POP","A","1996",18.10445,
"CZE","YNGPOP","TOT","PC_POP","A","1997",17.64681,
"CZE","YNGPOP","TOT","PC_POP","A","1998",17.22126,
"CZE","YNGPOP","TOT","PC_POP","A","1999",16.81138,
"CZE","YNGPOP","TOT","PC_POP","A","2000",16.40689,
"CZE","YNGPOP","TOT","PC_POP","A","2001",16.06849,
"CZE","YNGPOP","TOT","PC_POP","A","2002",15.73387,
"CZE","YNGPOP","TOT","PC_POP","A","2003",15.40191,
"CZE","YNGPOP","TOT","PC_POP","A","2004",15.08111,
"CZE","YNGPOP","TOT","PC_POP","A","2005",14.79382,
"CZE","YNGPOP","TOT","PC_POP","A","2006",14.51495,
"CZE","YNGPOP","TOT","PC_POP","A","2007",14.3035,
"CZE","YNGPOP","TOT","PC_POP","A","2008",14.18663,
"CZE","YNGPOP","TOT","PC_POP","A","2009",14.18312,
"CZE","YNGPOP","TOT","PC_POP","A","2010",14.32024,
"CZE","YNGPOP","TOT","PC_POP","A","2011",14.59376,
"CZE","YNGPOP","TOT","PC_POP","A","2012",14.75574,
"CZE","YNGPOP","TOT","PC_POP","A","2013",14.92417,
"CZE","YNGPOP","TOT","PC_POP","A","2014",15.09974,"B"
"DNK","YNGPOP","TOT","PC_POP","A","1970",23.2926,
"DNK","YNGPOP","TOT","PC_POP","A","1971",23.11173,
"DNK","YNGPOP","TOT","PC_POP","A","1972",23.01136,
"DNK","YNGPOP","TOT","PC_POP","A","1973",22.88053,
"DNK","YNGPOP","TOT","PC_POP","A","1974",22.73516,
"DNK","YNGPOP","TOT","PC_POP","A","1975",22.59808,
"DNK","YNGPOP","TOT","PC_POP","A","1976",22.4116,
"DNK","YNGPOP","TOT","PC_POP","A","1977",22.13266,
"DNK","YNGPOP","TOT","PC_POP","A","1978",21.76925,
"DNK","YNGPOP","TOT","PC_POP","A","1979",21.33985,
"DNK","YNGPOP","TOT","PC_POP","A","1980",20.84999,
"DNK","YNGPOP","TOT","PC_POP","A","1981",20.25925,
"DNK","YNGPOP","TOT","PC_POP","A","1982",19.66288,
"DNK","YNGPOP","TOT","PC_POP","A","1983",19.17837,
"DNK","YNGPOP","TOT","PC_POP","A","1984",18.78162,
"DNK","YNGPOP","TOT","PC_POP","A","1985",18.43918,
"DNK","YNGPOP","TOT","PC_POP","A","1986",18.09464,
"DNK","YNGPOP","TOT","PC_POP","A","1987",17.74166,
"DNK","YNGPOP","TOT","PC_POP","A","1988",17.45377,
"DNK","YNGPOP","TOT","PC_POP","A","1989",17.24139,
"DNK","YNGPOP","TOT","PC_POP","A","1990",17.06096,
"DNK","YNGPOP","TOT","PC_POP","A","1991",16.9623,
"DNK","YNGPOP","TOT","PC_POP","A","1992",16.99267,
"DNK","YNGPOP","TOT","PC_POP","A","1993",17.07401,
"DNK","YNGPOP","TOT","PC_POP","A","1994",17.19271,
"DNK","YNGPOP","TOT","PC_POP","A","1995",17.3941,
"DNK","YNGPOP","TOT","PC_POP","A","1996",17.63824,
"DNK","YNGPOP","TOT","PC_POP","A","1997",17.87264,
"DNK","YNGPOP","TOT","PC_POP","A","1998",18.09721,
"DNK","YNGPOP","TOT","PC_POP","A","1999",18.30951,
"DNK","YNGPOP","TOT","PC_POP","A","2000",18.49868,
"DNK","YNGPOP","TOT","PC_POP","A","2001",18.65696,
"DNK","YNGPOP","TOT","PC_POP","A","2002",18.77116,
"DNK","YNGPOP","TOT","PC_POP","A","2003",18.83495,
"DNK","YNGPOP","TOT","PC_POP","A","2004",18.83352,
"DNK","YNGPOP","TOT","PC_POP","A","2005",18.76604,
"DNK","YNGPOP","TOT","PC_POP","A","2006",18.66775,
"DNK","YNGPOP","TOT","PC_POP","A","2007",18.53056,
"DNK","YNGPOP","TOT","PC_POP","A","2008",18.36678,
"DNK","YNGPOP","TOT","PC_POP","A","2009",18.19093,
"DNK","YNGPOP","TOT","PC_POP","A","2010",17.99314,
"DNK","YNGPOP","TOT","PC_POP","A","2011",17.78583,
"DNK","YNGPOP","TOT","PC_POP","A","2012",17.56263,
"DNK","YNGPOP","TOT","PC_POP","A","2013",17.33116,"B"
"FIN","YNGPOP","TOT","PC_POP","A","1970",24.62006,
"FIN","YNGPOP","TOT","PC_POP","A","1971",24.0026,
"FIN","YNGPOP","TOT","PC_POP","A","1972",23.40517,
"FIN","YNGPOP","TOT","PC_POP","A","1973",22.86755,
"FIN","YNGPOP","TOT","PC_POP","A","1974",22.4046,
"FIN","YNGPOP","TOT","PC_POP","A","1975",22.00764,
"FIN","YNGPOP","TOT","PC_POP","A","1976",21.66737,
"FIN","YNGPOP","TOT","PC_POP","A","1977",21.33361,
"FIN","YNGPOP","TOT","PC_POP","A","1978",20.99726,
"FIN","YNGPOP","TOT","PC_POP","A","1979",20.62959,
"FIN","YNGPOP","TOT","PC_POP","A","1980",20.33898,
"FIN","YNGPOP","TOT","PC_POP","A","1981",20.02083,
"FIN","YNGPOP","TOT","PC_POP","A","1982",19.76383,
"FIN","YNGPOP","TOT","PC_POP","A","1983",19.58402,
"FIN","YNGPOP","TOT","PC_POP","A","1984",19.47972,
"FIN","YNGPOP","TOT","PC_POP","A","1985",19.40025,
"FIN","YNGPOP","TOT","PC_POP","A","1986",19.35746,
"FIN","YNGPOP","TOT","PC_POP","A","1987",19.30252,
"FIN","YNGPOP","TOT","PC_POP","A","1988",19.34506,
"FIN","YNGPOP","TOT","PC_POP","A","1989",19.35939,
"FIN","YNGPOP","TOT","PC_POP","A","1990",19.31408,
"FIN","YNGPOP","TOT","PC_POP","A","1991",19.24611,
"FIN","YNGPOP","TOT","PC_POP","A","1992",19.1789,
"FIN","YNGPOP","TOT","PC_POP","A","1993",19.14726,
"FIN","YNGPOP","TOT","PC_POP","A","1994",19.08412,
"FIN","YNGPOP","TOT","PC_POP","A","1995",19.0094,
"FIN","YNGPOP","TOT","PC_POP","A","1996",18.94634,
"FIN","YNGPOP","TOT","PC_POP","A","1997",18.75486,
"FIN","YNGPOP","TOT","PC_POP","A","1998",18.5523,
"FIN","YNGPOP","TOT","PC_POP","A","1999",18.33495,
"FIN","YNGPOP","TOT","PC_POP","A","2000",18.16074,
"FIN","YNGPOP","TOT","PC_POP","A","2001",18.00308,
"FIN","YNGPOP","TOT","PC_POP","A","2002",17.86195,
"FIN","YNGPOP","TOT","PC_POP","A","2003",17.72492,
"FIN","YNGPOP","TOT","PC_POP","A","2004",17.54017,
"FIN","YNGPOP","TOT","PC_POP","A","2005",17.36561,
"FIN","YNGPOP","TOT","PC_POP","A","2006",17.16347,
"FIN","YNGPOP","TOT","PC_POP","A","2007",16.97864,
"FIN","YNGPOP","TOT","PC_POP","A","2008",16.80783,
"FIN","YNGPOP","TOT","PC_POP","A","2009",16.66979,
"FIN","YNGPOP","TOT","PC_POP","A","2010",16.5579,
"FIN","YNGPOP","TOT","PC_POP","A","2011",16.48107,
"FIN","YNGPOP","TOT","PC_POP","A","2012",16.43886,
"FIN","YNGPOP","TOT","PC_POP","A","2013",16.43685,
"FIN","YNGPOP","TOT","PC_POP","A","2014",16.39254,
"FRA","YNGPOP","TOT","PC_POP","A","1970",24.82613,
"FRA","YNGPOP","TOT","PC_POP","A","1971",24.7009,
"FRA","YNGPOP","TOT","PC_POP","A","1972",24.58543,
"FRA","YNGPOP","TOT","PC_POP","A","1973",24.43472,
"FRA","YNGPOP","TOT","PC_POP","A","1974",24.20447,
"FRA","YNGPOP","TOT","PC_POP","A","1975",23.93159,
"FRA","YNGPOP","TOT","PC_POP","A","1976",23.6335,
"FRA","YNGPOP","TOT","PC_POP","A","1977",23.3197,
"FRA","YNGPOP","TOT","PC_POP","A","1978",23.0018,
"FRA","YNGPOP","TOT","PC_POP","A","1979",22.66259,
"FRA","YNGPOP","TOT","PC_POP","A","1980",22.37593,
"FRA","YNGPOP","TOT","PC_POP","A","1981",22.13877,
"FRA","YNGPOP","TOT","PC_POP","A","1982",21.93387,
"FRA","YNGPOP","TOT","PC_POP","A","1983",21.72662,
"FRA","YNGPOP","TOT","PC_POP","A","1984",21.48493,
"FRA","YNGPOP","TOT","PC_POP","A","1985",21.23509,
"FRA","YNGPOP","TOT","PC_POP","A","1986",20.96586,
"FRA","YNGPOP","TOT","PC_POP","A","1987",20.67602,
"FRA","YNGPOP","TOT","PC_POP","A","1988",20.40618,
"FRA","YNGPOP","TOT","PC_POP","A","1989",20.20648,
"FRA","YNGPOP","TOT","PC_POP","A","1990",20.09127,
"FRA","YNGPOP","TOT","PC_POP","A","1991",20.03483,
"FRA","YNGPOP","TOT","PC_POP","A","1992",19.96363,
"FRA","YNGPOP","TOT","PC_POP","A","1993",19.84565,
"FRA","YNGPOP","TOT","PC_POP","A","1994",19.699,
"FRA","YNGPOP","TOT","PC_POP","A","1995",19.51471,
"FRA","YNGPOP","TOT","PC_POP","A","1996",19.31423,
"FRA","YNGPOP","TOT","PC_POP","A","1997",19.12379,
"FRA","YNGPOP","TOT","PC_POP","A","1998",18.98623,
"FRA","YNGPOP","TOT","PC_POP","A","1999",18.91178,
"FRA","YNGPOP","TOT","PC_POP","A","2000",18.85901,
"FRA","YNGPOP","TOT","PC_POP","A","2001",18.79086,
"FRA","YNGPOP","TOT","PC_POP","A","2002",18.69679,
"FRA","YNGPOP","TOT","PC_POP","A","2003",18.59202,
"FRA","YNGPOP","TOT","PC_POP","A","2004",18.48104,
"FRA","YNGPOP","TOT","PC_POP","A","2005",18.38111,
"FRA","YNGPOP","TOT","PC_POP","A","2006",18.32829,
"FRA","YNGPOP","TOT","PC_POP","A","2007",18.30924,
"FRA","YNGPOP","TOT","PC_POP","A","2008",18.32378,
"FRA","YNGPOP","TOT","PC_POP","A","2009",18.3706,
"FRA","YNGPOP","TOT","PC_POP","A","2010",18.3995,
"FRA","YNGPOP","TOT","PC_POP","A","2011",18.41585,
"FRA","YNGPOP","TOT","PC_POP","A","2012",18.43336,
"FRA","YNGPOP","TOT","PC_POP","A","2013",18.43302,"B"
"DEU","YNGPOP","TOT","PC_POP","A","1970",23.17851,
"DEU","YNGPOP","TOT","PC_POP","A","1971",23.02535,
"DEU","YNGPOP","TOT","PC_POP","A","1972",22.76884,
"DEU","YNGPOP","TOT","PC_POP","A","1973",22.38124,
"DEU","YNGPOP","TOT","PC_POP","A","1974",21.95346,
"DEU","YNGPOP","TOT","PC_POP","A","1975",21.4883,
"DEU","YNGPOP","TOT","PC_POP","A","1976",20.91791,
"DEU","YNGPOP","TOT","PC_POP","A","1977",20.27524,
"DEU","YNGPOP","TOT","PC_POP","A","1978",19.58191,
"DEU","YNGPOP","TOT","PC_POP","A","1979",18.8595,
"DEU","YNGPOP","TOT","PC_POP","A","1980",18.16912,
"DEU","YNGPOP","TOT","PC_POP","A","1981",17.51402,
"DEU","YNGPOP","TOT","PC_POP","A","1982",16.85973,
"DEU","YNGPOP","TOT","PC_POP","A","1983",16.21054,"B"
"DEU","YNGPOP","TOT","PC_POP","A","1984",15.63384,
"DEU","YNGPOP","TOT","PC_POP","A","1985",15.15961,
"DEU","YNGPOP","TOT","PC_POP","A","1986",14.88881,"B"
"DEU","YNGPOP","TOT","PC_POP","A","1987",14.57668,
"DEU","YNGPOP","TOT","PC_POP","A","1988",14.69325,
"DEU","YNGPOP","TOT","PC_POP","A","1989",14.92032,
"DEU","YNGPOP","TOT","PC_POP","A","1990",14.73108,"B"
"DEU","YNGPOP","TOT","PC_POP","A","1991",16.247,
"DEU","YNGPOP","TOT","PC_POP","A","1992",16.16353,
"DEU","YNGPOP","TOT","PC_POP","A","1993",16.03247,
"DEU","YNGPOP","TOT","PC_POP","A","1994",15.94409,
"DEU","YNGPOP","TOT","PC_POP","A","1995",15.95009,
"DEU","YNGPOP","TOT","PC_POP","A","1996",15.86055,
"DEU","YNGPOP","TOT","PC_POP","A","1997",15.6803,
"DEU","YNGPOP","TOT","PC_POP","A","1998",15.52622,"B"
"DEU","YNGPOP","TOT","PC_POP","A","1999",15.35892,
"DEU","YNGPOP","TOT","PC_POP","A","2000",15.29211,
"DEU","YNGPOP","TOT","PC_POP","A","2001",15.13303,
"DEU","YNGPOP","TOT","PC_POP","A","2002",14.95222,
"DEU","YNGPOP","TOT","PC_POP","A","2003",14.67964,
"DEU","YNGPOP","TOT","PC_POP","A","2004",14.33247,
"DEU","YNGPOP","TOT","PC_POP","A","2005",13.92227,
"DEU","YNGPOP","TOT","PC_POP","A","2006",13.66169,
"DEU","YNGPOP","TOT","PC_POP","A","2007",13.44931,
"DEU","YNGPOP","TOT","PC_POP","A","2008",13.29275,
"DEU","YNGPOP","TOT","PC_POP","A","2009",13.14832,
"DEU","YNGPOP","TOT","PC_POP","A","2010",13.05635,
"DEU","YNGPOP","TOT","PC_POP","A","2011",13.43568,
"DEU","YNGPOP","TOT","PC_POP","A","2012",13.31377,
"DEU","YNGPOP","TOT","PC_POP","A","2013",13.16818,
"DEU","YNGPOP","TOT","PC_POP","A","2014",13.07234,
"GRC","YNGPOP","TOT","PC_POP","A","1970",24.63903,
"GRC","YNGPOP","TOT","PC_POP","A","1971",24.93062,
"GRC","YNGPOP","TOT","PC_POP","A","1972",24.68109,
"GRC","YNGPOP","TOT","PC_POP","A","1973",24.42662,
"GRC","YNGPOP","TOT","PC_POP","A","1974",24.16775,
"GRC","YNGPOP","TOT","PC_POP","A","1975",23.88084,
"GRC","YNGPOP","TOT","PC_POP","A","1976",23.68074,
"GRC","YNGPOP","TOT","PC_POP","A","1977",23.56259,
"GRC","YNGPOP","TOT","PC_POP","A","1978",23.38741,
"GRC","YNGPOP","TOT","PC_POP","A","1979",23.18309,
"GRC","YNGPOP","TOT","PC_POP","A","1980",22.81339,
"GRC","YNGPOP","TOT","PC_POP","A","1981",22.39194,
"GRC","YNGPOP","TOT","PC_POP","A","1982",22.02534,
"GRC","YNGPOP","TOT","PC_POP","A","1983",21.6444,
"GRC","YNGPOP","TOT","PC_POP","A","1984",21.29292,
"GRC","YNGPOP","TOT","PC_POP","A","1985",21.28591,
"GRC","YNGPOP","TOT","PC_POP","A","1986",21.24478,
"GRC","YNGPOP","TOT","PC_POP","A","1987",20.80542,
"GRC","YNGPOP","TOT","PC_POP","A","1988",20.3349,
"GRC","YNGPOP","TOT","PC_POP","A","1989",19.81497,
"GRC","YNGPOP","TOT","PC_POP","A","1990",19.35544,
"GRC","YNGPOP","TOT","PC_POP","A","1991",18.96444,
"GRC","YNGPOP","TOT","PC_POP","A","1992",18.56093,
"GRC","YNGPOP","TOT","PC_POP","A","1993",18.15978,
"GRC","YNGPOP","TOT","PC_POP","A","1994",17.76381,
"GRC","YNGPOP","TOT","PC_POP","A","1995",17.37346,
"GRC","YNGPOP","TOT","PC_POP","A","1996",16.97228,
"GRC","YNGPOP","TOT","PC_POP","A","1997",16.55907,
"GRC","YNGPOP","TOT","PC_POP","A","1998",16.14915,
"GRC","YNGPOP","TOT","PC_POP","A","1999",15.74298,
"GRC","YNGPOP","TOT","PC_POP","A","2000",15.32151,
"GRC","YNGPOP","TOT","PC_POP","A","2001",15.34247,
"GRC","YNGPOP","TOT","PC_POP","A","2002",15.178,
"GRC","YNGPOP","TOT","PC_POP","A","2003",15.03268,
"GRC","YNGPOP","TOT","PC_POP","A","2004",14.86841,
"GRC","YNGPOP","TOT","PC_POP","A","2005",14.73001,
"GRC","YNGPOP","TOT","PC_POP","A","2006",14.6348,
"GRC","YNGPOP","TOT","PC_POP","A","2007",14.55702,
"GRC","YNGPOP","TOT","PC_POP","A","2008",14.54497,
"GRC","YNGPOP","TOT","PC_POP","A","2009",14.59991,
"GRC","YNGPOP","TOT","PC_POP","A","2010",14.62387,
"GRC","YNGPOP","TOT","PC_POP","A","2011",14.64401,
"GRC","YNGPOP","TOT","PC_POP","A","2012",14.66186,"B"
"HUN","YNGPOP","TOT","PC_POP","A","1970",20.80673,
"HUN","YNGPOP","TOT","PC_POP","A","1971",20.34143,
"HUN","YNGPOP","TOT","PC_POP","A","1972",20.07117,
"HUN","YNGPOP","TOT","PC_POP","A","1973",19.95782,
"HUN","YNGPOP","TOT","PC_POP","A","1974",20.04962,
"HUN","YNGPOP","TOT","PC_POP","A","1975",20.33014,
"HUN","YNGPOP","TOT","PC_POP","A","1976",20.66233,
"HUN","YNGPOP","TOT","PC_POP","A","1977",21.00864,
"HUN","YNGPOP","TOT","PC_POP","A","1978",21.33833,
"HUN","YNGPOP","TOT","PC_POP","A","1979",21.59462,
"HUN","YNGPOP","TOT","PC_POP","A","1980",21.93073,
"HUN","YNGPOP","TOT","PC_POP","A","1981",22.03137,
"HUN","YNGPOP","TOT","PC_POP","A","1982",22.00635,
"HUN","YNGPOP","TOT","PC_POP","A","1983",21.8636,
"HUN","YNGPOP","TOT","PC_POP","A","1984",21.67229,
"HUN","YNGPOP","TOT","PC_POP","A","1985",21.49498,
"HUN","YNGPOP","TOT","PC_POP","A","1986",21.33384,
"HUN","YNGPOP","TOT","PC_POP","A","1987",21.16273,
"HUN","YNGPOP","TOT","PC_POP","A","1988",20.93243,
"HUN","YNGPOP","TOT","PC_POP","A","1989",20.55209,
"HUN","YNGPOP","TOT","PC_POP","A","1990",20.23328,
"HUN","YNGPOP","TOT","PC_POP","A","1991",19.69536,
"HUN","YNGPOP","TOT","PC_POP","A","1992",19.24969,
"HUN","YNGPOP","TOT","PC_POP","A","1993",18.83568,
"HUN","YNGPOP","TOT","PC_POP","A","1994",18.47626,
"HUN","YNGPOP","TOT","PC_POP","A","1995",18.15277,
"HUN","YNGPOP","TOT","PC_POP","A","1996",17.86442,
"HUN","YNGPOP","TOT","PC_POP","A","1997",17.58018,
"HUN","YNGPOP","TOT","PC_POP","A","1998",17.31762,
"HUN","YNGPOP","TOT","PC_POP","A","1999",17.05411,
"HUN","YNGPOP","TOT","PC_POP","A","2000",16.75644,
"HUN","YNGPOP","TOT","PC_POP","A","2001",16.45073,
"HUN","YNGPOP","TOT","PC_POP","A","2002",16.21222,
"HUN","YNGPOP","TOT","PC_POP","A","2003",15.9921,
"HUN","YNGPOP","TOT","PC_POP","A","2004",15.76135,
"HUN","YNGPOP","TOT","PC_POP","A","2005",15.53485,"B"
"HUN","YNGPOP","TOT","PC_POP","A","2006",15.31129,
"HUN","YNGPOP","TOT","PC_POP","A","2007",15.10541,
"HUN","YNGPOP","TOT","PC_POP","A","2008",14.95318,
"HUN","YNGPOP","TOT","PC_POP","A","2009",14.81592,
"HUN","YNGPOP","TOT","PC_POP","A","2010",14.67,
"HUN","YNGPOP","TOT","PC_POP","A","2011",14.54071,
"HUN","YNGPOP","TOT","PC_POP","A","2012",14.46573,
"HUN","YNGPOP","TOT","PC_POP","A","2013",14.43445,
"HUN","YNGPOP","TOT","PC_POP","A","2014",14.46821,
"IRL","YNGPOP","TOT","PC_POP","A","1970",31.22818,
"IRL","YNGPOP","TOT","PC_POP","A","1971",31.26721,
"IRL","YNGPOP","TOT","PC_POP","A","1972",31.18304,
"IRL","YNGPOP","TOT","PC_POP","A","1973",31.09339,
"IRL","YNGPOP","TOT","PC_POP","A","1974",31.01252,
"IRL","YNGPOP","TOT","PC_POP","A","1975",30.92975,
"IRL","YNGPOP","TOT","PC_POP","A","1976",30.83834,
"IRL","YNGPOP","TOT","PC_POP","A","1977",30.74666,
"IRL","YNGPOP","TOT","PC_POP","A","1978",30.66083,
"IRL","YNGPOP","TOT","PC_POP","A","1979",30.57716,
"IRL","YNGPOP","TOT","PC_POP","A","1980",30.44399,
"IRL","YNGPOP","TOT","PC_POP","A","1981",30.31016,
"IRL","YNGPOP","TOT","PC_POP","A","1982",30.04023,
"IRL","YNGPOP","TOT","PC_POP","A","1983",29.76598,
"IRL","YNGPOP","TOT","PC_POP","A","1984",29.48711,
"IRL","YNGPOP","TOT","PC_POP","A","1985",29.21751,
"IRL","YNGPOP","TOT","PC_POP","A","1986",28.94142,
"IRL","YNGPOP","TOT","PC_POP","A","1987",28.60285,
"IRL","YNGPOP","TOT","PC_POP","A","1988",28.15022,
"IRL","YNGPOP","TOT","PC_POP","A","1989",27.73899,
